order_id,order_date,customer_id,product_id,quantity,unit_price,total_amount
ORD03980,2025-06-21,CUST0734,PRD274,5,22.99,114.94
ORD03981,2024-12-28,CUST0902,PRD235,4,190.76,763.06
ORD03982,2025-03-12,CUST1436,PRD353,4,143.67,574.67
ORD03983,2025-10-30,CUST1990,PRD499,5,182.59,912.96
ORD03984,2025-10-19,CUST0251,PRD113,3,157.82,473.46
ORD03985,2025-11-03,CUST0513,PRD202,5,165.05,825.27
ORD03986,2024-12-15,CUST1787,PRD264,3,47.48,142.44
ORD03987,2025-11-24,CUST0685,PRD391,1,150.68,150.68
ORD03988,2025-06-19,CUST0676,PRD442,1,173.85,173.85
ORD03989,2025-09-30,CUST1715,PRD115,1,130.97,130.97
ORD03990,2025-05-04,CUST0254,PRD068,4,7.09,28.37
ORD03991,2025-09-15,CUST1517,PRD416,5,130.73,653.67
ORD03992,2025-08-12,CUST0761,PRD112,3,187.05,561.16
ORD03993,2024-12-16,CUST1809,PRD304,5,40.65,203.25
ORD03994,2025-03-28,CUST1425,PRD095,2,134.52,269.03
ORD03995,2025-10-08,CUST0721,PRD498,3,70.58,211.75
ORD03996,2025-09-30,CUST0598,PRD425,4,7.47,29.87
ORD03997,2024-12-30,CUST0146,PRD107,2,16.02,32.03
ORD03998,2025-10-23,CUST1456,PRD244,3,169.44,508.31
ORD03999,2025-03-09,CUST0787,PRD005,2,192.42,384.85
ORD04000,2025-06-21,CUST0479,PRD203,4,121.26,485.05
ORD04001,2025-08-28,CUST0563,PRD075,2,105.82,211.65
ORD04002,2025-01-08,CUST1675,PRD214,5,151.45,757.23
ORD04003,2025-01-26,CUST1470,PRD269,5,110.61,553.04
ORD04004,2025-10-27,CUST0643,PRD436,1,134.71,134.71
ORD04005,2025-07-02,CUST1785,PRD396,3,163.98,491.94
ORD04006,2025-08-25,CUST0966,PRD385,5,149.42,747.1
ORD04007,2025-07-23,CUST1119,PRD144,3,190.89,572.68
ORD04008,2025-11-30,CUST0046,PRD141,2,67.81,135.61
ORD04009,2025-05-13,CUST0974,PRD463,4,133.98,535.93
ORD04010,2025-01-24,CUST0619,PRD029,5,167.89,839.46
ORD04011,2025-06-23,CUST0095,PRD270,3,95.74,287.23
ORD04012,2025-08-18,CUST0635,PRD365,2,96.15,192.29
ORD04013,2025-05-02,CUST0693,PRD211,1,176.05,176.05
ORD04014,2025-01-08,CUST1680,PRD358,1,84.72,84.72
ORD04015,2024-12-08,CUST0252,PRD409,1,146.74,146.74
ORD04016,2025-12-01,CUST1061,PRD030,1,10.76,10.76
ORD04017,2025-02-09,CUST0537,PRD235,3,24.63,73.88
ORD04018,2025-05-13,CUST0969,PRD054,3,84.8,254.41
ORD04019,2025-01-12,CUST0299,PRD381,4,143.48,573.93
ORD04020,2025-05-28,CUST0754,PRD225,2,120.01,240.03
ORD04021,2024-12-19,CUST0738,PRD103,3,142.38,427.14
ORD04022,2025-07-29,CUST0617,PRD028,4,52.5,209.98
ORD04023,2025-10-17,CUST1215,PRD047,5,98.07,490.34
ORD04024,2025-01-21,CUST0422,PRD203,1,72.3,72.3
ORD04025,2025-10-18,CUST0908,PRD440,4,160.24,640.95
ORD04026,2025-01-09,CUST0117,PRD370,3,158.44,475.33
ORD04027,2025-03-21,CUST0374,PRD341,5,19.04,95.19
ORD04028,2025-01-01,CUST1449,PRD403,3,79.67,239.01
ORD04029,2025-04-22,CUST1074,PRD474,2,91.66,183.31
ORD04030,2025-11-17,CUST2000,PRD265,5,108.02,540.1
ORD04031,2025-05-16,CUST0357,PRD494,1,188.21,188.21
ORD04032,2025-04-11,CUST1955,PRD272,1,17.84,17.84
ORD04033,2024-12-18,CUST0500,PRD162,1,42.17,42.17
ORD04034,2025-03-12,CUST0785,PRD476,2,181.26,362.53
ORD04035,2025-03-06,CUST1951,PRD060,4,58.69,234.76
ORD04036,2024-12-15,CUST1354,PRD376,3,44.97,134.9
ORD04037,2025-01-15,CUST0752,PRD362,2,59.95,119.89
ORD04038,2025-07-20,CUST0590,PRD096,3,45.56,136.68
ORD04039,2025-02-24,CUST0026,PRD461,2,125.66,251.32
ORD04040,2025-10-07,CUST1600,PRD260,1,14.49,14.49
ORD04041,2025-08-20,CUST1048,PRD067,5,20.75,103.73
ORD04042,2025-04-06,CUST0632,PRD191,1,161.18,161.18
ORD04043,2025-08-30,CUST0231,PRD170,1,11.67,11.67
ORD04044,2024-12-23,CUST1049,PRD210,2,161.69,323.37
ORD04045,2025-07-13,CUST1142,PRD106,2,129.21,258.42
ORD04046,2025-06-16,CUST0820,PRD313,1,196.43,196.43
ORD04047,2025-02-11,CUST1846,PRD431,5,137.35,686.77
ORD04048,2025-08-05,CUST0295,PRD147,4,176.19,704.75
ORD04049,2025-11-07,CUST1742,PRD482,3,32.62,97.85
ORD04050,2025-04-23,CUST1325,PRD329,1,169.25,169.25
ORD04051,2025-04-03,CUST1776,PRD260,4,172.86,691.45
ORD04052,2025-06-29,CUST1844,PRD428,4,199.78,799.13
ORD04053,2025-02-07,CUST0185,PRD174,5,75.35,376.74
ORD04054,2025-05-18,CUST1652,PRD298,3,56.36,169.07
ORD04055,2025-06-07,CUST1111,PRD125,3,166.28,498.85
ORD04056,2025-02-26,CUST1806,PRD377,4,148.16,592.64
ORD04057,2025-10-30,CUST1928,PRD189,5,46.04,230.22
ORD04058,2025-09-12,CUST1584,PRD152,3,41.31,123.92
ORD04059,2025-10-13,CUST0372,PRD006,4,140.39,561.55
ORD04060,2025-01-17,CUST0125,PRD282,3,136.4,409.21
ORD04061,2025-02-06,CUST0273,PRD348,2,30.19,60.38
ORD04062,2025-03-17,CUST0488,PRD198,1,47.76,47.76
ORD04063,2025-01-11,CUST1864,PRD404,3,102.94,308.82
ORD04064,2025-11-20,CUST1169,PRD238,4,161.87,647.49
ORD04065,2025-01-08,CUST0140,PRD100,1,92.69,92.69
ORD04066,2025-09-25,CUST0376,PRD314,3,27.59,82.76
ORD04067,2025-08-01,CUST1438,PRD279,2,13.56,27.12
ORD04068,2025-06-30,CUST0963,PRD179,3,94.43,283.28
ORD04069,2025-03-21,CUST1245,PRD241,4,17.96,71.82
ORD04070,2025-07-02,CUST1411,PRD498,1,163.05,163.05
ORD04071,2025-10-18,CUST1632,PRD429,4,61.99,247.95
ORD04072,2025-07-13,CUST0953,PRD027,4,197.46,789.84
ORD04073,2025-09-08,CUST1891,PRD466,4,190.05,760.19
ORD04074,2025-04-30,CUST1997,PRD389,4,34.96,139.85
ORD04075,2025-02-19,CUST1948,PRD359,5,198.18,990.88
ORD04076,2025-05-18,CUST1624,PRD361,5,88.94,444.68
ORD04077,2025-08-25,CUST1816,PRD219,5,86.85,434.27
ORD04078,2025-08-24,CUST1766,PRD143,5,31.69,158.46
ORD04079,2025-09-03,CUST1147,PRD360,5,120.99,604.93
ORD04080,2025-06-27,CUST0733,PRD253,5,185.07,925.35
ORD04081,2025-01-28,CUST0417,PRD463,5,154.61,773.05
ORD04082,2024-12-06,CUST1022,PRD193,4,132.2,528.8
ORD04083,2025-09-18,CUST0044,PRD266,5,35.62,178.12
ORD04084,2025-06-12,CUST1949,PRD142,1,9.45,9.45
ORD04085,2025-10-18,CUST1268,PRD400,2,35.9,71.8
ORD04086,2025-11-15,CUST1631,PRD254,5,184.51,922.55
ORD04087,2024-12-02,CUST1094,PRD213,5,33.47,167.34
ORD04088,2025-07-03,CUST0555,PRD412,4,117.86,471.43
ORD04089,2025-02-21,CUST1688,PRD210,2,123.95,247.91
ORD04090,2025-03-17,CUST0013,PRD186,1,10.72,10.72
ORD04091,2025-10-29,CUST0355,PRD316,1,177.83,177.83
ORD04092,2024-12-23,CUST1597,PRD306,4,71.8,287.21
ORD04093,2025-02-07,CUST0706,PRD008,4,184.23,736.93
ORD04094,2025-07-03,CUST0717,PRD469,1,134.19,134.19
ORD04095,2024-12-07,CUST1403,PRD498,5,79.11,395.53
ORD04096,2025-07-28,CUST0662,PRD149,3,118.82,356.46
ORD04097,2025-01-09,CUST0404,PRD014,3,68.85,206.56
ORD04098,2025-01-14,CUST0489,PRD379,1,177.96,177.96
ORD04099,2025-08-20,CUST0579,PRD162,3,158.75,476.26
ORD04100,2025-02-28,CUST0818,PRD280,3,190.76,572.28
ORD04101,2025-07-22,CUST0105,PRD435,4,113.79,455.14
ORD04102,2025-05-18,CUST0218,PRD473,3,92.27,276.81
ORD04103,2025-05-28,CUST1933,PRD472,2,188.24,376.48
ORD04104,2025-04-04,CUST1381,PRD412,2,156.91,313.83
ORD04105,2025-04-15,CUST1452,PRD005,3,90.99,272.96
ORD04106,2025-05-05,CUST1043,PRD288,1,100.24,100.24
ORD04107,2025-03-14,CUST0574,PRD146,4,101.15,404.59
ORD04108,2024-12-21,CUST1863,PRD190,5,133.18,665.9
ORD04109,2025-06-16,CUST1906,PRD092,1,62.59,62.59
ORD04110,2024-12-20,CUST1683,PRD049,5,191.33,956.63
ORD04111,2025-03-21,CUST0215,PRD278,4,42.93,171.72
ORD04112,2025-06-08,CUST1332,PRD305,3,121.88,365.63
ORD04113,2025-08-15,CUST1080,PRD432,5,9.3,46.51
ORD04114,2025-01-13,CUST1638,PRD490,2,93.5,187.0
ORD04115,2025-08-18,CUST0018,PRD036,1,20.13,20.13
ORD04116,2025-09-06,CUST0271,PRD418,3,161.84,485.52
ORD04117,2025-08-23,CUST0442,PRD167,1,78.96,78.96
ORD04118,2025-07-04,CUST1258,PRD256,2,68.19,136.37
ORD04119,2025-10-16,CUST1469,PRD321,2,125.47,250.95
ORD04120,2025-08-15,CUST1149,PRD266,4,57.64,230.56
ORD04121,2025-07-11,CUST1048,PRD223,3,183.68,551.04
ORD04122,2025-01-02,CUST0138,PRD365,3,60.46,181.39
ORD04123,2025-02-18,CUST1270,PRD207,1,103.73,103.73
ORD04124,2025-08-09,CUST0068,PRD116,4,71.45,285.78
ORD04125,2025-10-29,CUST0988,PRD326,3,9.43,28.28
ORD04126,2025-05-30,CUST1006,PRD193,2,161.08,322.15
ORD04127,2025-07-04,CUST0490,PRD004,1,167.83,167.83
ORD04128,2025-09-11,CUST0227,PRD354,3,56.31,168.92
ORD04129,2025-05-14,CUST1670,PRD389,5,195.58,977.92
ORD04130,2025-01-23,CUST0553,PRD171,3,58.73,176.19
ORD04131,2025-05-20,CUST1730,PRD201,3,111.08,333.24
ORD04132,2025-02-08,CUST1625,PRD275,1,151.51,151.51
ORD04133,2025-07-03,CUST1036,PRD096,3,116.49,349.48
ORD04134,2025-10-22,CUST1645,PRD428,4,126.13,504.52
ORD04135,2024-12-07,CUST1529,PRD224,3,88.74,266.23
ORD04136,2025-11-14,CUST0587,PRD131,5,102.09,510.45
ORD04137,2025-06-24,CUST0468,PRD091,2,81.34,162.68
ORD04138,2025-08-13,CUST1806,PRD173,3,27.23,81.68
ORD04139,2025-09-08,CUST1053,PRD108,4,77.3,309.21
ORD04140,2024-12-14,CUST1762,PRD225,2,27.61,55.22
ORD04141,2025-04-11,CUST1341,PRD387,1,146.88,146.88
ORD04142,2024-12-14,CUST1063,PRD018,4,32.13,128.54
ORD04143,2025-05-02,CUST0884,PRD454,5,188.76,943.79
ORD04144,2025-08-25,CUST0786,PRD261,1,125.81,125.81
ORD04145,2025-09-16,CUST0663,PRD205,5,127.69,638.46
ORD04146,2025-08-26,CUST0527,PRD391,2,150.85,301.71
ORD04147,2025-09-28,CUST1530,PRD205,2,75.41,150.82
ORD04148,2025-01-20,CUST0535,PRD368,5,53.21,266.07
ORD04149,2025-01-06,CUST0869,PRD109,4,119.03,476.12
ORD04150,2025-07-13,CUST0598,PRD149,1,59.98,59.98
ORD04151,2025-06-27,CUST1499,PRD217,3,47.83,143.48
ORD04152,2025-10-18,CUST1829,PRD047,4,90.45,361.8
ORD04153,2025-10-28,CUST0437,PRD470,5,104.98,524.91
ORD04154,2025-05-23,CUST0450,PRD165,5,51.56,257.78
ORD04155,2025-03-08,CUST1323,PRD445,2,107.35,214.7
ORD04156,2025-12-01,CUST0448,PRD345,1,22.21,22.21
ORD04157,2025-04-01,CUST1894,PRD236,1,108.12,108.12
ORD04158,2025-10-10,CUST0552,PRD432,4,184.41,737.65
ORD04159,2025-06-27,CUST0233,PRD005,2,116.09,232.18
ORD04160,2025-06-18,CUST0308,PRD346,3,183.01,549.03
ORD04161,2025-07-02,CUST1222,PRD117,1,64.6,64.6
ORD04162,2025-04-22,CUST0012,PRD129,4,118.01,472.06
ORD04163,2025-09-21,CUST1310,PRD163,2,53.57,107.14
ORD04164,2025-08-12,CUST0161,PRD464,5,113.9,569.51
ORD04165,2025-05-28,CUST1760,PRD365,4,103.72,414.87
ORD04166,2025-11-15,CUST1290,PRD355,1,41.95,41.95
ORD04167,2024-12-21,CUST1506,PRD475,1,147.78,147.78
ORD04168,2025-10-12,CUST0335,PRD287,1,174.34,174.34
ORD04169,2025-08-25,CUST0717,PRD082,3,132.12,396.35
ORD04170,2025-04-26,CUST1540,PRD075,1,156.22,156.22
ORD04171,2025-01-31,CUST1648,PRD227,1,101.34,101.34
ORD04172,2025-04-22,CUST1257,PRD447,3,56.17,168.52
ORD04173,2025-07-31,CUST0574,PRD255,5,111.36,556.79
ORD04174,2025-11-23,CUST0322,PRD361,2,161.9,323.79
ORD04175,2025-07-11,CUST1615,PRD275,3,170.98,512.94
ORD04176,2024-12-30,CUST1998,PRD195,1,122.86,122.86
ORD04177,2025-10-29,CUST1353,PRD497,3,99.59,298.78
ORD04178,2025-04-26,CUST0113,PRD103,2,125.24,250.49
ORD04179,2025-03-31,CUST0277,PRD485,3,165.66,496.97
ORD04180,2025-06-01,CUST1957,PRD130,2,6.77,13.54
ORD04181,2025-01-23,CUST0894,PRD215,4,95.85,383.39
ORD04182,2025-05-15,CUST0715,PRD127,5,66.95,334.77
ORD04183,2025-09-02,CUST1897,PRD310,5,96.18,480.91
ORD04184,2025-08-04,CUST0817,PRD354,2,69.0,138.0
ORD04185,2025-06-21,CUST1019,PRD033,1,98.7,98.7
ORD04186,2025-01-22,CUST1113,PRD339,2,182.31,364.62
ORD04187,2025-11-15,CUST0931,PRD183,4,7.62,30.47
ORD04188,2025-06-25,CUST1506,PRD321,5,44.62,223.11
ORD04189,2025-03-14,CUST0611,PRD176,1,88.83,88.83
ORD04190,2024-12-06,CUST0464,PRD184,1,138.85,138.85
ORD04191,2025-05-06,CUST1033,PRD152,1,89.38,89.38
ORD04192,2025-03-26,CUST0983,PRD361,2,39.53,79.06
ORD04193,2025-11-22,CUST0021,PRD077,4,20.4,81.58
ORD04194,2025-09-12,CUST0890,PRD434,3,134.62,403.87
ORD04195,2025-03-29,CUST1037,PRD392,2,74.75,149.51
ORD04196,2025-09-13,CUST0001,PRD373,1,73.22,73.22
ORD04197,2025-03-02,CUST0706,PRD466,1,46.56,46.56
ORD04198,2025-07-01,CUST1398,PRD046,5,44.18,220.92
ORD04199,2025-07-26,CUST1011,PRD257,4,137.94,551.75
ORD04200,2025-11-28,CUST0701,PRD293,5,34.85,174.23
ORD04201,2025-04-06,CUST0513,PRD024,2,151.3,302.59
ORD04202,2025-01-14,CUST0966,PRD394,4,38.59,154.36
ORD04203,2025-06-16,CUST0818,PRD348,1,195.65,195.65
ORD04204,2025-08-11,CUST0600,PRD391,5,164.2,821.0
ORD04205,2024-12-04,CUST1564,PRD358,3,13.01,39.04
ORD04206,2025-11-16,CUST0423,PRD370,1,50.45,50.45
ORD04207,2025-03-23,CUST1018,PRD263,1,172.77,172.77
ORD04208,2025-07-18,CUST1283,PRD254,2,146.6,293.21
ORD04209,2025-05-17,CUST0818,PRD395,4,6.1,24.38
ORD04210,2025-10-25,CUST1406,PRD356,5,173.03,865.15
ORD04211,2025-07-20,CUST1253,PRD165,4,199.15,796.61
ORD04212,2025-10-25,CUST1368,PRD439,4,119.55,478.21
ORD04213,2025-06-25,CUST0303,PRD367,1,33.86,33.86
ORD04214,2025-02-26,CUST0761,PRD177,1,19.07,19.07
ORD04215,2024-12-13,CUST0495,PRD454,5,52.36,261.81
ORD04216,2025-11-19,CUST1922,PRD369,5,188.74,943.7
ORD04217,2025-02-08,CUST0924,PRD260,1,47.82,47.82
ORD04218,2024-12-09,CUST1591,PRD435,5,59.34,296.69
ORD04219,2025-08-21,CUST1630,PRD451,5,72.09,360.46
ORD04220,2025-03-04,CUST0360,PRD195,1,125.38,125.38
ORD04221,2025-03-02,CUST0140,PRD061,3,27.05,81.16
ORD04222,2025-08-01,CUST1849,PRD019,2,148.18,296.37
ORD04223,2025-10-19,CUST1846,PRD045,5,173.93,869.64
ORD04224,2025-11-20,CUST1075,PRD149,3,32.63,97.88
ORD04225,2025-04-05,CUST0304,PRD433,4,12.11,48.42
ORD04226,2025-01-16,CUST0177,PRD369,5,92.34,461.72
ORD04227,2025-12-01,CUST0172,PRD298,5,90.61,453.03
ORD04228,2025-03-29,CUST1374,PRD048,3,18.4,55.21
ORD04229,2025-05-31,CUST1534,PRD306,1,56.89,56.89
ORD04230,2025-02-20,CUST1065,PRD380,3,45.52,136.57
ORD04231,2025-03-21,CUST0390,PRD224,3,136.86,410.58
ORD04232,2024-12-15,CUST0049,PRD210,4,23.6,94.4
ORD04233,2025-03-08,CUST0786,PRD020,3,144.44,433.33
ORD04234,2025-07-23,CUST1981,PRD104,5,148.09,740.44
ORD04235,2025-04-13,CUST1993,PRD060,2,112.8,225.59
ORD04236,2025-03-12,CUST0533,PRD117,5,145.74,728.71
ORD04237,2025-10-24,CUST0526,PRD135,1,46.21,46.21
ORD04238,2025-09-02,CUST0638,PRD262,4,135.25,540.99
ORD04239,2025-04-20,CUST0347,PRD453,3,73.69,221.07
ORD04240,2025-06-30,CUST0329,PRD495,5,59.3,296.52
ORD04241,2025-09-07,CUST0850,PRD218,2,27.02,54.03
ORD04242,2025-06-30,CUST0745,PRD425,3,16.64,49.92
ORD04243,2025-05-12,CUST1788,PRD163,4,137.68,550.73
ORD04244,2025-05-13,CUST1103,PRD384,3,174.8,524.39
ORD04245,2025-06-03,CUST1270,PRD079,4,95.98,383.91
ORD04246,2025-04-07,CUST1608,PRD287,1,45.61,45.61
ORD04247,2024-12-28,CUST0166,PRD061,3,86.52,259.56
ORD04248,2025-07-18,CUST1892,PRD290,3,195.49,586.48
ORD04249,2025-04-29,CUST0223,PRD426,5,110.03,550.16
ORD04250,2025-03-03,CUST0008,PRD226,3,182.25,546.75
ORD04251,2025-05-31,CUST0855,PRD385,4,39.91,159.65
ORD04252,2025-11-20,CUST0905,PRD279,5,142.89,714.47
ORD04253,2025-01-18,CUST0819,PRD488,3,40.0,120.0
ORD04254,2025-09-06,CUST1085,PRD479,3,142.43,427.28
ORD04255,2025-01-11,CUST1011,PRD031,2,85.8,171.6
ORD04256,2025-06-11,CUST0965,PRD226,3,124.05,372.16
ORD04257,2025-10-09,CUST0052,PRD329,3,163.64,490.91
ORD04258,2025-06-16,CUST0434,PRD033,5,18.53,92.63
ORD04259,2025-05-04,CUST1210,PRD125,4,83.84,335.38
ORD04260,2025-05-09,CUST1316,PRD203,5,20.31,101.55
ORD04261,2025-07-18,CUST1814,PRD033,2,192.07,384.13
ORD04262,2025-08-19,CUST0221,PRD442,2,20.33,40.67
ORD04263,2025-08-11,CUST1800,PRD445,2,187.85,375.69
ORD04264,2025-09-22,CUST1261,PRD118,2,66.37,132.73
ORD04265,2025-08-06,CUST0304,PRD245,2,159.36,318.72
ORD04266,2025-01-13,CUST0593,PRD349,5,57.53,287.67
ORD04267,2025-08-25,CUST1518,PRD250,5,156.93,784.65
ORD04268,2024-12-09,CUST1187,PRD412,5,42.26,211.28
ORD04269,2025-09-08,CUST0032,PRD480,2,104.84,209.69
ORD04270,2025-09-28,CUST0945,PRD474,4,170.19,680.78
ORD04271,2025-05-14,CUST0637,PRD221,3,11.08,33.23
ORD04272,2025-07-11,CUST0262,PRD333,2,107.48,214.96
ORD04273,2025-10-03,CUST0472,PRD124,3,77.91,233.74
ORD04274,2025-09-06,CUST0526,PRD185,4,159.77,639.1
ORD04275,2025-11-02,CUST1086,PRD442,2,15.57,31.14
ORD04276,2025-08-15,CUST1164,PRD120,5,164.13,820.66
ORD04277,2025-07-18,CUST1206,PRD218,2,14.14,28.29
ORD04278,2025-07-11,CUST1494,PRD196,1,194.99,194.99
ORD04279,2025-07-14,CUST0236,PRD462,3,95.89,287.67
ORD04280,2024-12-11,CUST1865,PRD116,5,72.85,364.24
ORD04281,2025-03-18,CUST0015,PRD091,4,33.34,133.34
ORD04282,2025-07-29,CUST1422,PRD204,2,91.31,182.61
ORD04283,2025-09-14,CUST1906,PRD079,5,155.08,775.41
ORD04284,2025-01-02,CUST0846,PRD171,3,197.6,592.79
ORD04285,2025-03-08,CUST1618,PRD090,5,157.58,787.88
ORD04286,2025-04-22,CUST0975,PRD013,4,159.06,636.24
ORD04287,2025-04-24,CUST0767,PRD395,4,169.9,679.6
ORD04288,2024-12-19,CUST1828,PRD192,5,174.41,872.06
ORD04289,2025-02-04,CUST1071,PRD256,5,100.25,501.26
ORD04290,2025-04-15,CUST1457,PRD228,3,115.2,345.59
ORD04291,2025-10-22,CUST1449,PRD033,2,156.58,313.15
ORD04292,2025-10-15,CUST0578,PRD412,4,81.55,326.21
ORD04293,2024-12-24,CUST0184,PRD446,1,56.64,56.64
ORD04294,2024-12-07,CUST0488,PRD259,1,127.71,127.71
ORD04295,2025-11-26,CUST1594,PRD263,5,159.06,795.29
ORD04296,2025-01-15,CUST1328,PRD279,3,7.32,21.96
ORD04297,2025-10-25,CUST0164,PRD434,1,83.55,83.55
ORD04298,2025-11-24,CUST0784,PRD027,4,12.41,49.66
ORD04299,2025-04-20,CUST1657,PRD104,2,170.88,341.76
ORD04300,2025-04-10,CUST1719,PRD267,2,185.37,370.73
ORD04301,2025-08-07,CUST0513,PRD003,1,197.55,197.55
ORD04302,2025-03-18,CUST1771,PRD008,1,69.36,69.36
ORD04303,2025-03-01,CUST1005,PRD041,1,144.9,144.9
ORD04304,2025-04-29,CUST1308,PRD438,3,184.5,553.51
ORD04305,2025-07-08,CUST1306,PRD072,5,149.31,746.53
ORD04306,2025-08-16,CUST1404,PRD148,2,49.46,98.92
ORD04307,2025-06-02,CUST0313,PRD291,1,189.59,189.59
ORD04308,2025-01-17,CUST0215,PRD012,4,133.61,534.43
ORD04309,2025-02-22,CUST1822,PRD048,5,42.13,210.65
ORD04310,2025-04-08,CUST0589,PRD461,1,34.99,34.99
ORD04311,2025-01-08,CUST0146,PRD271,3,171.56,514.69
ORD04312,2025-10-19,CUST0381,PRD374,3,62.15,186.46
ORD04313,2025-03-28,CUST0774,PRD308,5,137.96,689.81
ORD04314,2025-11-12,CUST0498,PRD214,3,73.99,221.98
ORD04315,2025-06-28,CUST0855,PRD220,4,45.57,182.27
ORD04316,2025-11-10,CUST0678,PRD157,4,136.96,547.85
ORD04317,2025-08-11,CUST0172,PRD228,1,85.78,85.78
ORD04318,2025-09-28,CUST0611,PRD297,1,54.14,54.14
ORD04319,2025-07-29,CUST0682,PRD045,3,7.92,23.77
ORD04320,2025-08-25,CUST1624,PRD063,4,176.56,706.24
ORD04321,2025-05-28,CUST1080,PRD082,2,20.9,41.8
ORD04322,2025-07-18,CUST0465,PRD473,1,150.65,150.65
ORD04323,2025-04-18,CUST0427,PRD122,3,97.06,291.19
ORD04324,2024-12-19,CUST0792,PRD146,2,104.93,209.85
ORD04325,2025-04-11,CUST0025,PRD240,4,13.82,55.28
ORD04326,2024-12-10,CUST0386,PRD471,3,128.86,386.57
ORD04327,2025-07-11,CUST0121,PRD255,1,136.94,136.94
ORD04328,2024-12-06,CUST0887,PRD458,1,184.74,184.74
ORD04329,2024-12-29,CUST0309,PRD204,3,180.76,542.29
ORD04330,2025-05-14,CUST0583,PRD105,5,82.07,410.35
ORD04331,2025-01-15,CUST1360,PRD214,3,183.58,550.74
ORD04332,2025-04-27,CUST0874,PRD113,2,128.0,256.01
ORD04333,2025-01-09,CUST1181,PRD269,1,51.03,51.03
ORD04334,2025-01-21,CUST0610,PRD177,5,57.05,285.25
ORD04335,2025-02-03,CUST0465,PRD096,5,44.88,224.4
ORD04336,2025-05-28,CUST1709,PRD468,5,81.63,408.17
ORD04337,2025-03-25,CUST1479,PRD334,3,195.75,587.25
ORD04338,2025-11-16,CUST1119,PRD096,1,171.57,171.57
ORD04339,2025-02-25,CUST1624,PRD108,5,183.34,916.71
ORD04340,2025-05-11,CUST1104,PRD196,1,103.42,103.42
ORD04341,2025-02-04,CUST1053,PRD447,4,71.7,286.8
ORD04342,2025-09-17,CUST0565,PRD274,1,196.17,196.17
ORD04343,2025-07-01,CUST0494,PRD394,1,38.97,38.97
ORD04344,2025-03-22,CUST0689,PRD176,3,179.39,538.17
ORD04345,2025-08-04,CUST0733,PRD287,1,93.97,93.97
ORD04346,2025-06-13,CUST1921,PRD328,2,12.05,24.1
ORD04347,2025-08-26,CUST1531,PRD283,5,194.25,971.23
ORD04348,2025-07-24,CUST0768,PRD357,2,152.25,304.49
ORD04349,2025-06-16,CUST1234,PRD037,1,84.59,84.59
ORD04350,2025-04-18,CUST0651,PRD130,1,174.54,174.54
ORD04351,2025-03-08,CUST0702,PRD241,4,192.88,771.53
ORD04352,2025-11-09,CUST0979,PRD254,4,53.59,214.35
ORD04353,2025-07-07,CUST1959,PRD157,2,22.32,44.64
ORD04354,2025-05-20,CUST1730,PRD177,4,40.8,163.2
ORD04355,2025-01-01,CUST1360,PRD312,2,89.93,179.86
ORD04356,2025-07-31,CUST1910,PRD126,2,30.24,60.47
ORD04357,2024-12-22,CUST0232,PRD352,3,61.86,185.57
ORD04358,2024-12-07,CUST0491,PRD378,2,43.05,86.1
ORD04359,2025-07-25,CUST0006,PRD120,1,95.11,95.11
ORD04360,2025-09-11,CUST0444,PRD071,1,55.35,55.35
ORD04361,2025-03-01,CUST1811,PRD288,4,84.4,337.6
ORD04362,2025-04-27,CUST1037,PRD214,4,95.53,382.11
ORD04363,2025-07-16,CUST1461,PRD080,3,102.89,308.66
ORD04364,2025-11-09,CUST1197,PRD051,2,193.0,386.01
ORD04365,2025-08-06,CUST1077,PRD225,2,89.93,179.86
ORD04366,2025-11-28,CUST0917,PRD107,5,123.76,618.8
ORD04367,2025-02-05,CUST0985,PRD047,3,29.17,87.5
ORD04368,2025-05-24,CUST1020,PRD093,2,13.74,27.48
ORD04369,2025-11-17,CUST1391,PRD378,2,49.83,99.66
ORD04370,2025-06-01,CUST0324,PRD455,2,184.73,369.47
ORD04371,2025-04-29,CUST1672,PRD294,2,124.37,248.74
ORD04372,2025-11-22,CUST0639,PRD303,2,23.77,47.53
ORD04373,2025-08-23,CUST0073,PRD195,4,52.89,211.56
ORD04374,2025-04-02,CUST1691,PRD347,4,14.0,56.0
ORD04375,2025-06-05,CUST0202,PRD300,4,32.51,130.02
ORD04376,2025-03-26,CUST1434,PRD469,2,169.21,338.42
ORD04377,2025-08-26,CUST1584,PRD388,4,35.82,143.27
ORD04378,2025-08-03,CUST0980,PRD096,4,68.85,275.38
ORD04379,2025-03-25,CUST0157,PRD410,2,147.52,295.05
ORD04380,2025-06-03,CUST0325,PRD042,5,129.6,648.01
ORD04381,2024-12-31,CUST0297,PRD062,4,60.66,242.65
ORD04382,2025-06-13,CUST0860,PRD188,3,119.76,359.28
ORD04383,2025-09-30,CUST1386,PRD358,2,144.24,288.48
ORD04384,2025-11-12,CUST1987,PRD263,5,76.62,383.1
ORD04385,2025-09-14,CUST1141,PRD387,2,40.13,80.26
ORD04386,2025-10-20,CUST0581,PRD276,2,104.55,209.11
ORD04387,2025-08-22,CUST0319,PRD091,5,29.61,148.06
ORD04388,2025-11-23,CUST0779,PRD333,3,90.05,270.14
ORD04389,2025-06-15,CUST1569,PRD007,4,193.31,773.22
